Purchase date,Holiday,Sales channel,Payment method,Product category,Product type,Product identifier,Base price,Discount,Clearance,Promotion
2019-10-24,non-holiday,Online,Credit,Clothing,Womens jeans,wj03,75.85,15,False,False
2019-10-24,non-holiday,Online,Credit,Clothing,Mens jeans,mj01,35.14,30,False,False
2019-10-24,non-holiday,Online,Credit,Clothing,Womens jeans,wj04,41.3,15,False,False
2019-10-24,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-24,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-24,non-holiday,In-store,Cash,Accessories,Belt,b03,14.14,10,False,False
2019-10-24,non-holiday,In-store,Debit,Clothing,Mens jeans,mj01,35.14,25,False,True
2019-10-24,non-holiday,In-store,Credit,Clothing,Womens jeans,wj04,41.3,25,False,True
2019-10-24,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,25,False,False
2019-10-24,non-holiday,Online,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-24,non-holiday,Online,Debit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-24,non-holiday,In-store,Cash,Shoes,Mens dress shoes,mds02,67.21,20,False,True
2019-10-24,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs04,39.0,0,False,False
2019-10-24,non-holiday,Online,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-24,non-holiday,Online,Debit,Clothing,Womens jeans,wj04,41.3,25,False,False
2019-10-24,non-holiday,Online,Credit,Clothing,Mens jeans,mj07,52.72,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens jeans,wj04,41.3,10,False,True
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens jeans,wj02,52.23,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens jeans,wj03,75.85,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens jeans,wj02,52.23,50,True,True
2019-10-25,non-holiday,Online,PPal,Clothing,Womens jeans,wj12,51.99,20,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Womens jeans,wj05,103.24,10,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs04,39.0,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,20,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,50,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Womens casual shoes,wcs10,44.55,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Womens top,wt01,35.11,20,False,True
2019-10-25,non-holiday,In-store,Debit,Shoes,Womens casual shoes,wcs07,33.88,10,False,True
2019-10-25,non-holiday,Online,Credit,Shoes,Mens dress shoes,mds02,67.21,0,False,False
2019-10-25,non-holiday,Online,PPal,Shoes,Womens dress shoes,wds03,47.38,25,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Womens dress shoes,wds01,86.84,5,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj06,96.18,10,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Mens top,mt07,34.84,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,10,False,False
2019-10-25,non-holiday,In-store,Cash,Shoes,Womens casual shoes,wcs04,39.0,75,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens top,wt01,35.11,75,True,True
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens top,wt01,35.11,15,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Womens casual shoes,wcs09,41.52,25,False,True
2019-10-25,non-holiday,Online,PPal,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Mens top,mt02,44.03,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens jeans,mj05,31.59,25,False,True
2019-10-25,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,50,False,False
2019-10-25,non-holiday,In-store,Cash,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,15,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Womens top,wt01,35.11,50,True,False
2019-10-25,non-holiday,In-store,GPay,Clothing,Womens jeans,wj02,52.23,50,False,True
2019-10-25,non-holiday,Online,PPal,Shoes,Womens casual shoes,wcs10,44.55,25,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj12,51.99,0,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Mens jeans,mj04,41.22,20,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Womens casual shoes,wcs02,62.88,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Debit,Shoes,Womens dress shoes,wds01,86.84,20,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens dress shoes,mds02,67.21,50,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,40,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-25,non-holiday,Online,PPal,Clothing,Womens jeans,wj12,51.99,25,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens top,mt04,32.12,10,False,True
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj02,52.23,20,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens top,mt07,34.84,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs02,62.88,15,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj05,103.24,0,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Womens jeans,wj03,75.85,25,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,40,False,False
2019-10-25,non-holiday,In-store,GPay,Shoes,Womens casual shoes,wcs03,80.16,0,False,False
2019-10-25,non-holiday,Online,Credit,Accessories,Belt,b03,14.14,25,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj02,52.23,50,True,False
2019-10-25,non-holiday,In-store,Debit,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-25,non-holiday,Online,Credit,Accessories,Belt,b01,13.56,50,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,50,False,False
2019-10-25,non-holiday,Online,PPal,Clothing,Womens jeans,wj02,52.23,75,True,False
2019-10-25,non-holiday,In-store,Cash,Accessories,Belt,b01,13.56,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Womens casual shoes,wcs04,39.0,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj02,52.23,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Mens top,mt07,34.84,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj10,37.18,15,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens dress shoes,mds02,67.21,75,True,False
2019-10-25,non-holiday,In-store,Debit,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens jeans,wj06,96.18,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs07,33.88,20,False,False
2019-10-25,non-holiday,In-store,Cash,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs03,80.16,20,False,False
2019-10-25,non-holiday,Online,Debit,Shoes,Womens dress shoes,wds03,47.38,20,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj12,51.99,0,False,False
2019-10-25,non-holiday,In-store,Credit,Accessories,Purse,p02,76.23,0,False,False
2019-10-25,non-holiday,In-store,Credit,Accessories,Purse,p06,73.82,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,75,True,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs05,101.35,75,True,False
2019-10-25,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj05,31.59,25,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens dress shoes,mds02,67.21,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj07,52.72,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-25,non-holiday,Online,PPal,Clothing,Mens jeans,mj01,35.14,0,False,False
2019-10-25,non-holiday,Online,Credit,Accessories,Purse,p06,73.82,10,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens jeans,wj06,96.18,25,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Mens top,mt08,38.7,20,False,True
2019-10-25,non-holiday,In-store,Cash,Shoes,Mens dress shoes,mds01,110.75,0,False,False
2019-10-25,non-holiday,Online,Debit,Shoes,Womens casual shoes,wcs04,39.0,5,False,False
2019-10-25,non-holiday,In-store,GPay,Clothing,Womens jeans,wj02,52.23,40,False,True
2019-10-25,non-holiday,In-store,GPay,Shoes,Mens casual shoes,mcs02,52.89,20,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Womens jeans,wj05,103.24,0,False,False
2019-10-25,non-holiday,In-store,Credit,Accessories,Belt,b01,13.56,50,False,True
2019-10-25,non-holiday,Online,PPal,Clothing,Womens jeans,wj07,65.91,0,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens casual shoes,mcs02,52.89,15,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens top,mt07,34.84,25,False,False
2019-10-25,non-holiday,In-store,Debit,Shoes,Mens casual shoes,mcs02,52.89,50,True,True
2019-10-25,non-holiday,In-store,Debit,Clothing,Womens jeans,wj06,96.18,40,False,True
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens top,mt02,44.03,25,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs10,44.55,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens jeans,wj02,52.23,20,False,False
2019-10-25,non-holiday,In-store,GPay,Shoes,Mens dress shoes,mds02,67.21,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens jeans,wj04,41.3,50,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj05,31.59,50,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens dress shoes,mds02,67.21,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Mens dress shoes,mds02,67.21,75,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Womens jeans,wj02,52.23,0,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs05,101.35,40,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Womens top,wt01,35.11,10,False,False
2019-10-25,non-holiday,Online,Credit,Shoes,Mens dress shoes,mds02,67.21,25,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-25,non-holiday,Online,PPal,Shoes,Mens dress shoes,mds01,110.75,20,False,False
2019-10-25,non-holiday,Online,PPal,Clothing,Mens top,mt02,44.03,25,False,False
2019-10-25,non-holiday,Online,PPal,Clothing,Womens jeans,wj12,51.99,50,True,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Credit,Accessories,Belt,b03,14.14,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens jeans,mj10,37.18,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,25,False,True
2019-10-25,non-holiday,Online,PPal,Clothing,Mens top,mt02,44.03,25,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-25,non-holiday,Online,Debit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Womens top,wt01,35.11,75,True,True
2019-10-25,non-holiday,Online,Debit,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,30,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens jeans,wj05,103.24,0,False,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Mens top,mt04,32.12,50,False,True
2019-10-25,non-holiday,In-store,Cash,Clothing,Mens jeans,mj10,37.18,25,False,False
2019-10-25,non-holiday,In-store,Credit,Shoes,Mens casual shoes,mcs02,52.89,75,True,False
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,40,False,False
2019-10-25,non-holiday,In-store,Credit,Clothing,Mens top,mt04,32.12,30,False,False
2019-10-25,non-holiday,In-store,Debit,Clothing,Womens top,wt01,35.11,5,False,True
2019-10-25,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,50,True,False
2019-10-25,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,50,False,True
2019-10-25,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs01,67.39,0,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Womens jeans,wj05,103.24,75,True,False
2019-10-26,non-holiday,Online,Debit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-26,non-holiday,In-store,Credit,Shoes,Mens casual shoes,mcs01,67.39,30,False,True
2019-10-26,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,40,False,False
2019-10-26,non-holiday,Online,Debit,Clothing,Mens jeans,mj07,52.72,50,False,False
2019-10-26,non-holiday,Online,PPal,Clothing,Mens jeans,mj07,52.72,25,False,False
2019-10-26,non-holiday,Online,PPal,Clothing,Womens jeans,wj07,65.91,10,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,10,False,False
2019-10-26,non-holiday,In-store,Credit,Shoes,Womens casual shoes,wcs04,39.0,0,False,False
2019-10-26,non-holiday,Online,Debit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,50,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Mens top,mt02,44.03,25,False,False
2019-10-26,non-holiday,In-store,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-26,non-holiday,Online,PPal,Shoes,Mens dress shoes,mds01,110.75,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens jeans,wj02,52.23,15,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,50,False,True
2019-10-26,non-holiday,In-store,GPay,Clothing,Womens top,wt01,35.11,20,False,True
2019-10-26,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-26,non-holiday,Online,PPal,Clothing,Womens jeans,wj12,51.99,50,False,False
2019-10-26,non-holiday,In-store,Credit,Clothing,Womens top,wt01,35.11,50,False,True
2019-10-26,non-holiday,Online,Credit,Accessories,Belt,b01,13.56,10,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Mens jeans,mj04,41.22,0,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs05,101.35,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-26,non-holiday,Online,Debit,Clothing,Mens jeans,mj05,31.59,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens jeans,wj06,96.18,30,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Womens casual shoes,wcs09,41.52,0,False,False
2019-10-26,non-holiday,In-store,Cash,Shoes,Womens casual shoes,wcs04,39.0,40,False,True
2019-10-26,non-holiday,Online,Credit,Accessories,Belt,b04,24.68,0,False,False
2019-10-26,non-holiday,In-store,Credit,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-26,non-holiday,Online,Debit,Clothing,Womens jeans,wj04,41.3,25,False,False
2019-10-26,non-holiday,In-store,Cash,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Mens dress shoes,mds01,110.75,0,False,False
2019-10-26,non-holiday,Online,Credit,Accessories,Purse,p06,73.82,0,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Mens dress shoes,mds02,67.21,0,False,False
2019-10-26,non-holiday,In-store,Debit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-26,non-holiday,Online,Debit,Clothing,Womens jeans,wj04,41.3,10,False,False
2019-10-26,non-holiday,In-store,Cash,Shoes,Womens dress shoes,wds03,47.38,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Mens jeans,mj04,41.22,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens jeans,wj03,75.85,20,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Mens top,mt04,32.12,25,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Mens top,mt04,32.12,0,False,False
2019-10-26,non-holiday,In-store,Credit,Shoes,Mens casual shoes,mcs02,52.89,0,False,False
2019-10-26,non-holiday,In-store,Credit,Clothing,Womens jeans,wj06,96.18,0,False,False
2019-10-26,non-holiday,Online,PPal,Clothing,Womens top,wt01,35.11,10,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Mens jeans,mj07,52.72,0,False,False
2019-10-26,non-holiday,In-store,Debit,Clothing,Womens jeans,wj12,51.99,0,False,False
2019-10-26,non-holiday,In-store,Cash,Shoes,Mens casual shoes,mcs01,67.39,30,False,True
2019-10-26,non-holiday,In-store,Cash,Clothing,Womens top,wt01,35.11,25,False,True
2019-10-26,non-holiday,Online,PPal,Clothing,Womens top,wt01,35.11,75,True,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Mens jeans,mj04,41.22,0,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs02,52.89,25,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Mens jeans,mj05,31.59,15,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens jeans,wj02,52.23,0,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Mens dress shoes,mds02,67.21,40,False,False
2019-10-26,non-holiday,Online,PPal,Shoes,Mens casual shoes,mcs01,67.39,20,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens top,wt01,35.11,0,False,False
2019-10-26,non-holiday,Online,Credit,Shoes,Mens casual shoes,mcs02,52.89,20,False,False
2019-10-26,non-holiday,Online,Credit,Clothing,Womens jeans,wj02,52.23,10,False,False
2019-10-26,non-holiday,In-store,Debit,Clothing,Womens top,wt01,35.11,25,False,True
2019-10-26,non-holiday,In-store,Credit,Clothing,Womens jeans,wj04,41.3,0,False,False
2019-10-26,non-holiday,Online,Debit,Clothing,Womens jeans,wj03,75.85,0,False,False
2019-10-26,non-holiday,In-store,Cash,Clothing,Mens jeans,mj10,37.18,25,False,True
